"date","close","volume","open","high","low"
"2015/11/23","0.1970","24457.0000","0.1795","0.1970","0.1650"
"2015/11/20","0.1794","37380.0000","0.1800","0.1801","0.1651"
"2015/11/19","0.1685","100.0000","0.1685","0.1685","0.1685"
"2015/11/18","0.1660","3300.0000","0.2000","0.2000","0.1660"
"2015/11/17","0.2000","2980.0000","0.1751","0.2000","0.1751"
"2015/11/16","0.1900","16300.0000","0.1916","0.1999","0.1900"
"2015/11/13","0.1900","16750.0000","0.2000","0.2000","0.1900"
"2015/11/12","0.2000","9350.0000","0.1900","0.2000","0.1900"
"2015/11/11","0.1901","38830.0000","0.1850","0.2000","0.1850"
"2015/11/10","0.1800","16295.0000","0.1650","0.1800","0.1650"
"2015/11/09","0.1650","10402.0000","0.1694","0.1694","0.1650"
"2015/11/06","0.1650","28866.0000","0.1700","0.1700","0.1650"
"2015/11/05","0.1700","18776.0000","0.1699","0.1700","0.1694"
"2015/11/04","0.1699","106922.0000","0.1704","0.1705","0.1650"
"2015/11/03","0.1900","10250.0000","0.1999","0.1999","0.1701"
"2015/11/02","0.1999","415.0000","0.1999","0.1999","0.1999"
"2015/10/30","0.1900","59287.0000","0.1650","0.1900","0.1650"
"2015/10/29","0.1793","14537.0000","0.1650","0.1799","0.1650"
"2015/10/28","0.1778","32114.0000","0.1798","0.1800","0.1650"
"2015/10/27","0.1652","17700.0000","0.1719","0.1898","0.1652"
"2015/10/26","0.1796","24041.0000","0.1700","0.1796","0.1650"
"2015/10/23","0.1661","13181.0000","0.1899","0.1899","0.1661"
"2015/10/22","0.1800","3055.0000","0.1898","0.1898","0.1800"
"2015/10/21","0.1899","16125.0000","0.1651","0.1899","0.1650"
"2015/10/20","0.1800","79000.0000","0.1900","0.1999","0.1621"
"2015/10/19","0.2000","3500.0000","0.2095","0.2095","0.2000"
"2015/10/16","0.2000","10597.0000","0.2000","0.2000","0.1999"
"2015/10/15","0.1900","243134.0000","0.1623","0.1900","0.1600"
"2015/10/14","0.1621","4650.0000","0.2200","0.2200","0.1621"
"2015/10/13","0.2198","917.0000","0.2198","0.2198","0.2198"
"2015/10/12","0.2200","4611.0000","0.2000","0.2200","0.1701"
